BUKRS,LIFNR,AUGDT,AUGBL,ZUONR,GJAHR,BELNR,BUZEI,BUDAT,BLDAT,CPUDT,WAERS,XBLNR,BLART,MONAT,BSCHL,SHKZ,MWSKZ,DMBTR,WRBTR,ZFBDT,ZTERM,ZLSCH,,,,CHECT,XBANC,BANCD,VOIDR,VOIDD,
1001,400717,2020-01-17,2001776835,6-892-14984,2020,2500240309,1,2020-01-10,2020-01-09,2020-01-10,USD,6-892-14984,HV,1,31,H,I0,94.22,94.22,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-33463,2020,2500240338,1,2020-01-15,2020-01-09,2020-01-15,USD,6-892-33463,HV,1,31,H,I0,94.90,94.90,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-51507,2020,2500240868,1,2020-01-15,2020-01-09,2020-01-15,USD,6-892-51507,HV,1,31,H,I0,56.94,56.94,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-51546,2020,2500240337,1,2020-01-15,2020-01-09,2020-01-15,USD,6-892-51546,HV,1,31,H,I0,189.76,189.76,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-63237,2020,2500240361,1,2020-01-10,2020-01-09,2020-01-10,USD,6-892-63237,HV,1,31,H,I0,2805.45,2805.45,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-63388,2020,2500240362,1,2020-01-10,2020-01-09,2020-01-10,USD,6-892-63388,HV,1,31,H,I0,6504.38,6504.38,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-65687,2020,2500240164,1,2020-01-09,2020-01-09,2020-01-09,USD,6-892-65687,HV,1,31,H,I0,667.60,667.60,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-65804,2020,2500240165,1,2020-01-09,2020-01-09,2020-01-09,USD,6-892-65804,HV,1,31,H,I0,296.18,296.18,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-17,2001776835,6-892-67319,2020,2500240364,1,2020-01-10,2020-01-09,2020-01-10,USD,6-892-67319,HV,1,31,H,I0,732.39,732.39,2020-01-09,0017,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-21,2001778024,3-221-83457,2020,2500240363,1,2020-01-10,2020-01-10,2020-01-10,USD,3-221-83457,HV,1,31,H,I0,42.24,42.24,2020-01-10,0017,V,2020-01-21,US02,2020-01-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-21,2001778024,3-221-87470,2020,2500240582,1,2020-01-14,2020-01-10,2020-01-14,USD,3-221-87470,HV,1,31,H,I0,105.53,105.53,2020-01-10,0017,V,2020-01-21,US02,2020-01-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-21,2001778024,3-221-87714,2020,2500240489,1,2020-01-14,2020-01-10,2020-01-14,USD,3-221-87714,HV,1,31,H,I0,25.50,25.50,2020-01-10,0017,V,2020-01-21,US02,2020-01-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-21,2001778024,3-222-04420,2020,2500240581,1,2020-01-14,2020-01-10,2020-01-14,USD,3-222-04420,HV,1,31,H,I0,145.31,145.31,2020-01-10,0017,V,2020-01-21,US02,2020-01-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-22,2001778654,3-216-11532,2020,2500241515,1,2020-01-22,2019-12-20,2020-01-22,USD,3-216-11532,HV,1,31,H,I0,16.76,16.76,2019-12-20,0017,V,2020-01-22,US02,2020-01-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-23,2001779204,3-221-48275,2020,2500240866,1,2020-01-23,2020-01-08,2020-01-23,USD,3-221-48275,HV,1,31,H,I0,38.23,38.23,2020-01-08,0017,V,2020-01-23,US02,2020-01-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-23,2001779204,3-221-89379,2020,2500240867,1,2020-01-23,2020-01-10,2020-01-23,USD,3-221-89379,HV,1,31,H,I0,63.52,63.52,2020-01-10,0017,V,2020-01-23,US02,2020-01-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-23,2001779204,6-885-02430,2020,2500241893,1,2020-01-23,2019-12-31,2020-01-23,USD,6-885-02430,HV,1,31,H,I0,10.06,10.06,2019-12-31,0017,V,2020-01-23,US02,2020-01-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,3-223-59757,2020,2500241224,1,2020-01-17,2020-01-16,2020-01-17,USD,3-223-59757,HV,1,31,H,I0,18.94,18.94,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,3-223-77214,2020,2500241215,1,2020-01-21,2020-01-16,2020-01-21,USD,3-223-77214,HV,1,31,H,I0,12.81,12.81,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-897-46499,2020,2500241223,1,2020-01-17,2020-01-15,2020-01-17,USD,6-897-46499,HV,1,31,H,I0,1446.11,1446.11,2020-01-15,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-898-99332,2020,2500241225,1,2020-01-17,2020-01-16,2020-01-17,USD,6-898-99332,HV,1,31,H,I0,5740.70,5740.70,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-898-99623,2020,2500241227,1,2020-01-17,2020-01-16,2020-01-17,USD,6-898-99623,HV,1,31,H,I0,12911.79,12911.79,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-899-07267,2020,2500241145,1,2020-01-16,2020-01-16,2020-01-16,USD,6-899-07267,HV,1,31,H,I0,920.02,920.02,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-899-09329,2020,2500241192,1,2020-01-17,2020-01-16,2020-01-17,USD,6-899-09329,HV,1,31,H,I0,117.00,117.00,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-899-27719,2020,2500241183,1,2020-01-17,2020-01-16,2020-01-17,USD,6-899-27719,HV,1,31,H,I0,144.75,144.75,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-899-32145,2020,2500241146,1,2020-01-16,2020-01-16,2020-01-16,USD,6-899-32145,HV,1,31,H,I0,1685.26,1685.26,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-24,2001779805,6-899-35186,2020,2500241228,1,2020-01-17,2020-01-16,2020-01-17,USD,6-899-35186,HV,1,31,H,I0,1679.86,1679.86,2020-01-16,0017,V,2020-01-24,US02,2020-01-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-27,2001780581,3-224-00548,2020,2500241591,1,2020-01-21,2020-01-17,2020-01-21,USD,3-224-00548,HV,1,31,H,I0,75.59,75.59,2020-01-17,0017,V,2020-01-27,US02,2020-01-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-27,2001780581,3-224-01483,2020,2500241226,1,2020-01-17,2020-01-17,2020-01-17,USD,3-224-01483,HV,1,31,H,I0,105.85,105.85,2020-01-17,0017,V,2020-01-27,US02,2020-01-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-27,2001780581,3-224-05251,2020,2500241564,1,2020-01-21,2020-01-17,2020-01-21,USD,3-224-05251,HV,1,31,H,I0,336.48,336.48,2020-01-17,0017,V,2020-01-27,US02,2020-01-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-27,2001780581,3-224-05480,2020,2500241563,1,2020-01-21,2020-01-17,2020-01-21,USD,3-224-05480,HV,1,31,H,I0,39.29,39.29,2020-01-17,0017,V,2020-01-27,US02,2020-01-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-27,2001780581,6-900-90593,2020,2500241283,1,2020-01-17,2020-01-17,2020-01-17,USD,6-900-90593,HV,1,31,H,I0,835.75,835.75,2020-01-17,0017,V,2020-01-27,US02,2020-01-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-28,2001781186,3-224-07119,2020,2500241762,1,2020-01-28,2020-01-17,2020-01-28,USD,3-224-07119,HV,1,31,H,I0,13.09,13.09,2020-01-17,0017,V,2020-01-28,US02,2020-01-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-28,2001781186,6-892-33430,2020,2500240399,1,2020-01-27,2020-01-09,2020-01-27,USD,6-892-33430,HV,1,31,H,I0,302.71,302.71,2020-01-09,0017,V,2020-01-28,US02,2020-01-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-28,2001781186,6-897-06267,2020,2500242052,1,2020-01-28,2020-01-14,2020-01-28,USD,6-897-06267,HV,1,31,H,I0,7.98,7.98,2020-01-14,0017,V,2020-01-28,US02,2020-01-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-28,2001781186,6-899-09385,2020,2500241761,1,2020-01-28,2020-01-16,2020-01-28,USD,6-899-09385,HV,1,31,H,I0,289.69,289.69,2020-01-16,0017,V,2020-01-28,US02,2020-01-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-28,2001781186,6-899-61263,2020,2500241872,1,2020-01-27,2020-01-16,2020-01-27,USD,6-899-61263,HV,1,31,H,I0,1429.04,1429.04,2020-01-16,0017,V,2020-01-28,US02,2020-01-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-28,2001781186,6-899-61317,2020,2500241760,1,2020-01-28,2020-01-16,2020-01-28,USD,6-899-61317,HV,1,31,H,I0,292.50,292.50,2020-01-16,0017,V,2020-01-28,US02,2020-01-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-29,2001781714,6-892-05519,2020,2500241558,1,2020-01-29,2020-01-09,2020-01-29,USD,6-892-05519,HV,1,31,H,I0,372.28,372.28,2020-01-09,0017,V,2020-01-29,US02,2020-01-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-29,2001781714,6-899-35319,2020,2500241559,1,2020-01-29,2020-01-16,2020-01-29,USD,6-899-35319,HV,1,31,H,I0,904.78,904.78,2020-01-16,0017,V,2020-01-29,US02,2020-01-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-30,2001782314,3-224-72197,2020,2500241594,1,2020-01-23,2020-01-20,2020-01-23,USD,3-224-72197,HV,1,31,H,I0,39.11,39.11,2020-01-20,0017,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,3-225-81040,2020,2500241990,1,2020-01-24,2020-01-23,2020-01-24,USD,3-225-81040,HV,1,31,H,I0,22.38,22.38,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,3-225-97567,2020,2500242112,1,2020-01-27,2020-01-23,2020-01-27,USD,3-225-97567,HV,1,31,H,I0,30.66,30.66,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-905-31955,2020,2500241989,1,2020-01-24,2020-01-22,2020-01-24,USD,6-905-31955,HV,1,31,H,I0,1542.45,1542.45,2020-01-22,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-905-67305,2020,2500241848,1,2020-01-23,2020-01-23,2020-01-23,USD,6-905-67305,HV,1,31,H,I0,1152.41,1152.41,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-905-69278,2020,2500241977,1,2020-01-24,2020-01-23,2020-01-24,USD,6-905-69278,HV,1,31,H,I0,1269.58,1269.58,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-905-86276,2020,2500241988,1,2020-01-24,2020-01-23,2020-01-24,USD,6-905-86276,HV,1,31,H,I0,3569.75,3569.75,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-905-92521,2020,2500241873,1,2020-01-27,2020-01-23,2020-01-27,USD,6-905-92521,HV,1,31,H,I0,917.76,917.76,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-905-92582,2020,2500242334,1,2020-01-29,2020-01-23,2020-01-29,USD,6-905-92582,HV,1,31,H,I0,136.50,136.50,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-906-08983,2020,2500241886,1,2020-01-29,2020-01-23,2020-01-29,USD,6-906-08983,HV,1,31,H,I0,108.91,108.91,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-906-16758,2020,2500242332,1,2020-01-29,2020-01-23,2020-01-29,USD,6-906-16758,HV,1,31,H,I0,198.10,198.10,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-906-34053,2020,2500241986,1,2020-01-24,2020-01-23,2020-01-24,USD,6-906-34053,HV,1,31,H,I0,8371.10,8371.10,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-906-42544,2020,2500241875,1,2020-01-28,2020-01-23,2020-01-28,USD,6-906-42544,HV,1,31,H,I0,166.60,166.60,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-906-65201,2020,2500241847,1,2020-01-23,2020-01-23,2020-01-23,USD,6-906-65201,HV,1,31,H,I0,803.18,803.18,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,6-906-66887,2020,2500241874,1,2020-01-29,2020-01-23,2020-01-29,USD,6-906-66887,HV,1,31,H,I0,868.00,868.00,2020-01-23,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-01-31,2001782997,777515427791,2020,2500242708,1,2020-01-31,2020-01-22,2020-01-31,USD,777515427791,HV,1,31,H,I0,240.63,240.63,2020-01-22,0017,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-03,2001783603,3-226-22981,2020,2500241987,1,2020-01-24,2020-01-24,2020-01-24,USD,3-226-22981,HV,1,31,H,I0,107.87,107.87,2020-01-24,0017,V,2020-02-03,US02,2020-02-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-03,2001783603,3-226-26776,2020,2500242127,1,2020-01-28,2020-01-24,2020-01-28,USD,3-226-26776,HV,1,31,H,I0,110.35,110.35,2020-01-24,0017,V,2020-02-03,US02,2020-02-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-03,2001783603,3-226-26999,2020,2500242080,1,2020-01-27,2020-01-24,2020-01-27,USD,3-226-26999,HV,1,31,H,I0,40.25,40.25,2020-01-24,0017,V,2020-02-03,US02,2020-02-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-03,2001783603,3-226-28516,2020,2500242157,1,2020-02-03,2020-01-24,2020-02-03,USD,3-226-28516,HV,2,31,H,I0,65.31,65.31,2020-01-24,0017,V,2020-02-03,US02,2020-02-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-03,2001783603,3-226-28575,2020,2500242333,1,2020-01-29,2020-01-24,2020-01-29,USD,3-226-28575,HV,1,31,H,I0,38.90,38.90,2020-01-24,0017,V,2020-02-03,US02,2020-02-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-03,2001783603,6-899-66678,2020,2500241247,1,2020-02-02,2020-01-16,2020-02-02,USD,6-899-66678,HV,2,31,H,I0,9.75,9.75,2020-01-16,0017,V,2020-02-03,US02,2020-02-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-03,2001783603,6-905-97385,2020,2500241978,1,2020-02-02,2020-01-23,2020-02-02,USD,6-905-97385,HV,2,31,H,I0,9.75,9.75,2020-01-23,0017,V,2020-02-03,US02,2020-02-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-05,2001785476,5344379143,2020,2500243237,1,2020-02-05,2019-11-11,2020-02-05,USD,5344379143,HV,2,31,H,I0,268.43,268.43,2019-11-11,0017,V,2020-02-05,US02,2020-02-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,3-227-97882,2020,2500242738,1,2020-01-31,2020-01-30,2020-01-31,USD,3-227-97882,HV,1,31,H,I0,19.38,19.38,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,3-228-14533,2020,2500242750,1,2020-01-31,2020-01-30,2020-01-31,USD,3-228-14533,HV,1,31,H,I0,14.02,14.02,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-911-30017,2020,2500242737,1,2020-01-31,2020-01-29,2020-01-31,USD,6-911-30017,HV,1,31,H,I0,1662.26,1662.26,2020-01-29,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-911-44770,2020,2500242749,1,2020-01-31,2020-01-29,2020-01-31,USD,6-911-44770,HV,1,31,H,I0,9.75,9.75,2020-01-29,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-912-45555,2020,2500243037,1,2020-02-03,2020-01-30,2020-02-03,USD,6-912-45555,HV,2,31,H,I0,179.74,179.74,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-912-46382,2020,2500242739,1,2020-01-31,2020-01-30,2020-01-31,USD,6-912-46382,HV,1,31,H,I0,10237.87,10237.87,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-912-74468,2020,2500242727,1,2020-01-31,2020-01-30,2020-01-31,USD,6-912-74468,HV,1,31,H,I0,792.14,792.14,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-912-76056,2020,2500243460,1,2020-02-07,2020-01-30,2020-02-07,USD,6-912-76056,HV,2,31,H,I0,223.96,223.96,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-912-90596,2020,2500242740,1,2020-01-31,2020-01-30,2020-01-31,USD,6-912-90596,HV,1,31,H,I0,4430.96,4430.96,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-912-96613,2020,2500242741,1,2020-01-31,2020-01-30,2020-01-31,USD,6-912-96613,HV,1,31,H,I0,1295.64,1295.64,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-913-17899,2020,2500242728,1,2020-01-31,2020-01-30,2020-01-31,USD,6-913-17899,HV,1,31,H,I0,1448.03,1448.03,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-07,2001786854,6-913-45402,2020,2500243456,1,2020-02-07,2020-01-30,2020-02-07,USD,6-913-45402,HV,2,31,H,I0,236.98,236.98,2020-01-30,0017,V,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-10,2001787553,3-228-39840,2020,2500242742,1,2020-01-31,2020-01-31,2020-01-31,USD,3-228-39840,HV,1,31,H,I0,21.66,21.66,2020-01-31,0017,V,2020-02-10,US02,2020-02-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-10,2001787553,3-228-43549,2020,2500242773,1,2020-01-31,2020-01-31,2020-01-31,USD,3-228-43549,HV,1,31,H,I0,246.34,246.34,2020-01-31,0017,V,2020-02-10,US02,2020-02-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-10,2001787553,3-228-45333,2020,2500243461,1,2020-02-07,2020-01-31,2020-02-07,USD,3-228-45333,HV,2,31,H,I0,19.38,19.38,2020-01-31,0017,V,2020-02-10,US02,2020-02-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-10,2001787553,3-228-45334,2020,2500243458,1,2020-02-07,2020-01-31,2020-02-07,USD,3-228-45334,HV,2,31,H,I0,13.08,13.08,2020-01-31,0017,V,2020-02-10,US02,2020-02-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-13,2001789295,3-229-08863,2020,2500242930,1,2020-02-03,2020-02-03,2020-02-03,USD,3-229-08863,HV,2,31,H,I0,43.08,43.08,2020-02-03,0017,V,2020-02-13,US02,2020-02-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-13,2001789295,6-904-97854,2020,2500242584,1,2020-02-13,2020-01-22,2020-02-13,USD,6-904-97854,HV,2,31,H,I0,10.89,10.89,2020-01-22,0017,V,2020-02-13,US02,2020-02-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,3-213-59650,2020,2500241135,1,2020-02-14,2019-12-13,2020-02-14,USD,3-213-59650,HV,2,31,H,I0,31.44,31.44,2019-12-13,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,3-216-05274,2020,2500241137,1,2020-02-14,2019-12-20,2020-02-14,USD,3-216-05274,HV,2,31,H,I0,15.76,15.76,2019-12-20,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,3-224-05923,2020,2500242270,1,2020-02-14,2020-01-17,2020-02-14,USD,3-224-05923,HV,2,31,H,I0,16.13,16.13,2020-01-17,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,3-226-27426,2020,2500242272,1,2020-02-14,2020-01-24,2020-02-14,USD,3-226-27426,HV,2,31,H,I0,69.41,69.41,2020-01-24,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,3-228-44196,2020,2500243334,1,2020-02-14,2020-01-31,2020-02-14,USD,3-228-44196,HV,2,31,H,I0,35.39,35.39,2020-01-31,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,3-230-08388,2020,2500243417,1,2020-02-06,2020-02-05,2020-02-06,USD,3-230-08388,HV,2,31,H,I0,34.21,34.21,2020-02-05,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,6-865-21379,2020,2500241134,1,2020-02-14,2019-12-12,2020-02-14,USD,6-865-21379,HV,2,31,H,I0,11.55,11.55,2019-12-12,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,6-881-11616,2020,2500241136,1,2020-02-14,2019-12-26,2020-02-14,USD,6-881-11616,HV,2,31,H,I0,12.13,12.13,2019-12-26,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,6-899-07772,2020,2500241138,1,2020-02-14,2020-01-16,2020-02-14,USD,6-899-07772,HV,2,31,H,I0,12.62,12.62,2020-01-16,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,6-905-67945,2020,2500242271,1,2020-02-14,2020-01-23,2020-02-14,USD,6-905-67945,HV,2,31,H,I0,22.10,22.10,2020-01-23,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,6-912-95042,2020,2500243333,1,2020-02-14,2020-01-30,2020-02-14,USD,6-912-95042,HV,2,31,H,I0,11.82,11.82,2020-01-30,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,6-918-76517,2020,2500244229,1,2020-02-13,2020-02-05,2020-02-13,USD,6-918-76517,HV,2,31,H,I0,57.29,57.29,2020-02-05,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-02-14,2001789883,6-918-87691,2020,2500243825,1,2020-02-07,2020-02-05,2020-02-07,USD,6-918-87691,HV,2,31,H,I0,1362.29,1362.29,2020-02-05,0017,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
